date,spot,net_gex,flip,call_wall,put_wall,call_wall_class,put_wall_class,pcr_oi_all,pcr_oi_near,net_vanna,net_charm
2024-01-08,404.95,842135935.0,404.93,399.78,379.78,WEAK,WEAK,1.916,1.291,408669333.0,674053921.0
2024-01-09,405.75,513635761.0,412.69,399.78,379.78,WEAK,WEAK,1.933,1.583,432480597.0,977286672.0
2024-01-10,408.5,833958022.0,409.11,399.78,379.78,WEAK,WEAK,1.784,1.408,356564645.0,678838387.0
2024-01-11,409.35,489965058.0,415.56,399.78,379.78,WEAK,WEAK,1.791,1.44,403440229.0,1482611826.0
2024-01-12,409.56,975984169.0,409.95,399.78,379.78,WEAK,WEAK,1.801,1.456,429825207.0,1181233475.0
2024-01-16,409.52,402846634.0,417.58,399.78,379.78,WEAK,WEAK,1.824,1.467,371796474.0,1083162751.0
2024-01-17,407.21,-178315807.0,,399.78,379.78,WEAK,WEAK,1.821,1.474,398177398.0,1633422172.0
2024-01-18,412.99,1094486336.0,412.87,399.78,379.78,WEAK,WEAK,1.809,1.458,326440443.0,1002065466.0
2024-01-19,421.18,1636735534.0,413.91,399.78,379.78,WEAK,WEAK,1.824,1.509,245027388.0,-2466885836.0
2024-01-22,421.73,446050261.0,424.87,399.78,379.78,WEAK,PRIMARY,1.954,1.561,288702977.0,683074275.0
2024-01-23,423.48,492784291.0,425.51,399.78,,WEAK,REMOTE,1.927,1.431,293858965.0,661130152.0
2024-01-24,425.83,687050725.0,425.88,430.0,,WEAK,REMOTE,1.92,1.446,289087866.0,929043218.0
2024-01-25,426.35,216322139.0,439.41,430.0,,WEAK,REMOTE,1.937,1.552,304825518.0,1196357171.0
2024-01-26,423.81,-111412751.0,,430.0,,WEAK,REMOTE,1.92,1.578,334349905.0,735752827.0
2024-01-29,428.15,581646841.0,429.84,430.0,,WEAK,REMOTE,1.952,1.596,297871901.0,794390980.0
2024-01-30,425.3,180104771.0,439.99,399.78,,WEAK,REMOTE,1.958,1.643,333697227.0,1121300098.0
2024-01-31,416.97,-878351047.0,,440.0,379.78,WEAK,PRIMARY,1.981,1.631,366452957.0,891735776.0
2024-02-01,421.88,-255023607.0,,440.0,379.78,WEAK,PRIMARY,1.937,1.452,396677110.0,1282067514.0
2024-02-02,429.01,492390231.0,434.78,440.0,,WEAK,REMOTE,1.904,1.464,351872536.0,856913666.0
2024-02-05,428.45,331228528.0,439.83,440.0,,PRIMARY,REMOTE,1.899,1.316,353841099.0,728665452.0
2024-02-06,427.59,190682628.0,444.86,440.0,,PRIMARY,REMOTE,1.906,1.331,374188224.0,932991716.0
2024-02-07,431.99,881375406.0,431.73,440.0,,PRIMARY,REMOTE,1.933,1.406,333028551.0,676276524.0
2024-02-08,432.79,624058937.0,435.98,440.0,,PRIMARY,REMOTE,1.902,1.549,357252629.0,1032136734.0
2024-02-09,437.05,975252467.0,436.62,440.0,,PRIMARY,REMOTE,1.939,1.493,314705587.0,715891372.0
2024-02-12,435.34,246528078.0,449.87,440.0,,WEAK,REMOTE,1.917,1.45,353334664.0,987380099.0
2024-02-13,428.55,-484179279.0,,440.0,,PRIMARY,REMOTE,1.927,1.462,372460546.0,886628569.0
2024-02-14,433.22,493569137.0,439.9,440.0,,WEAK,REMOTE,1.9,1.436,383481767.0,1041365861.0
2024-02-15,434.51,517887233.0,439.92,440.0,,PRIMARY,REMOTE,1.924,1.486,397724526.0,398592002.0
2024-02-16,430.57,-708290806.0,,440.0,,WEAK,REMOTE,1.933,1.559,405835559.0,1064330302.0
2024-02-20,427.32,-619423026.0,,440.0,,WEAK,REMOTE,2.005,1.532,383124685.0,856412247.0
2024-02-21,425.61,-549780676.0,,440.0,,WEAK,REMOTE,1.991,1.56,386471929.0,1282700802.0
2024-02-22,438.07,618910072.0,439.9,440.0,,WEAK,REMOTE,1.932,1.333,342105371.0,1139926131.0
2024-02-23,436.78,235042124.0,454.37,440.0,,WEAK,REMOTE,1.969,1.536,417098661.0,998792472.0
2024-02-26,436.55,142290986.0,459.92,440.0,,WEAK,REMOTE,1.954,1.319,396654154.0,892467182.0
2024-02-27,437.6,162931448.0,459.9,440.0,,WEAK,REMOTE,1.953,1.511,397402465.0,968561686.0
2024-02-28,435.27,-203882267.0,,440.0,,WEAK,REMOTE,1.939,1.512,435252866.0,1252557479.0
2024-02-29,439.0,621033098.0,442.71,440.0,,WEAK,REMOTE,1.949,1.533,412185378.0,1385641234.0
2024-03-01,445.61,760978919.0,445.77,440.0,,WEAK,REMOTE,1.98,1.738,336399478.0,799321049.0
2024-03-04,444.02,396912306.0,453.74,450.0,,WEAK,REMOTE,1.954,1.485,363450625.0,940966059.0
2024-03-05,436.05,-675829594.0,,450.0,,WEAK,REMOTE,1.944,1.597,392853184.0,781524629.0
2024-03-06,438.79,360534092.0,451.89,440.0,,WEAK,REMOTE,1.885,1.222,409873723.0,1158170996.0
2024-03-07,445.45,696642472.0,449.82,440.0,,WEAK,REMOTE,1.92,1.508,374187027.0,1556993518.0
2024-03-08,439.02,-771569537.0,,450.0,,WEAK,REMOTE,1.966,1.871,406713188.0,740472726.0
2024-03-11,437.39,-391512146.0,,450.0,,WEAK,REMOTE,1.946,1.829,398745252.0,1091939700.0
2024-03-12,443.66,807432201.0,444.89,450.0,,WEAK,REMOTE,1.944,1.84,387569635.0,1184104630.0
2024-03-13,440.25,-139681393.0,,450.0,,WEAK,REMOTE,1.943,1.827,408912671.0,898333682.0
2024-03-14,439.14,112784463.0,474.88,450.0,,WEAK,REMOTE,1.936,1.824,418224290.0,2472608263.0
2024-03-15,433.92,-340639450.0,,450.0,,WEAK,REMOTE,1.979,1.905,403213629.0,147870061.0
2024-03-18,437.48,-133315482.0,,450.0,,WEAK,REMOTE,1.889,1.328,395012114.0,738745856.0
2024-03-19,438.57,-328384900.0,,450.0,,WEAK,REMOTE,1.921,1.524,432740697.0,1055151651.0
2024-03-20,443.77,224081014.0,464.83,440.0,,WEAK,REMOTE,1.947,1.737,420726217.0,722966154.0
2024-03-21,445.87,671613821.0,448.84,450.0,,WEAK,REMOTE,1.928,2.129,410244617.0,807553735.0
2024-03-22,446.38,183079140.0,470.0,450.0,,WEAK,REMOTE,1.915,2.168,438578140.0,875918819.0
2024-03-25,444.76,-251123332.0,,450.0,,WEAK,REMOTE,1.892,2.111,430897148.0,754865212.0
2024-03-26,443.32,-416761179.0,,450.0,,WEAK,REMOTE,1.911,1.955,452589952.0,862957918.0
2024-03-27,444.83,-174900234.0,,450.0,,WEAK,REMOTE,1.912,1.909,457442637.0,1022651755.0
2024-03-28,444.01,-135375354.0,,450.0,420.0,WEAK,WEAK,1.901,1.902,466003805.0,976156905.0
2024-04-01,444.95,-54875068.0,,460.0,,WEAK,REMOTE,1.848,1.768,450927866.0,966357438.0
2024-04-02,441.11,-635211595.0,,460.0,,WEAK,REMOTE,1.863,1.818,457184801.0,1014894070.0
2024-04-03,442.1,-86717259.0,,460.0,,WEAK,REMOTE,1.852,1.769,467137418.0,1072461571.0
2024-04-04,435.34,-1149902476.0,,460.0,,WEAK,REMOTE,1.876,1.759,438505099.0,1364726992.0
2024-04-05,440.47,-433262439.0,,460.0,,WEAK,REMOTE,1.853,1.732,464411594.0,960551771.0
2024-04-08,440.6,-398556085.0,,460.0,,WEAK,REMOTE,1.861,1.906,479122449.0,1177478194.0
2024-04-09,442.23,-141273399.0,,460.0,420.0,WEAK,WEAK,1.844,1.804,479165618.0,1212863551.0
2024-04-10,438.37,-571952025.0,,460.0,420.0,WEAK,WEAK,1.834,1.746,479301802.0,1305637144.0
2024-04-11,445.37,728915943.0,449.92,460.0,420.0,WEAK,WEAK,1.799,1.664,448215928.0,1156428641.0
2024-04-12,438.27,-892049344.0,,460.0,420.0,WEAK,WEAK,1.824,1.93,455232928.0,1110364332.0
2024-04-15,431.06,-1097444727.0,,460.0,390.0,WEAK,WEAK,1.727,1.595,403063246.0,984029974.0
2024-04-16,431.1,-932008600.0,,460.0,420.0,WEAK,WEAK,1.706,1.562,428134141.0,1471352670.0
2024-04-17,425.84,-1662619939.0,,460.0,420.0,WEAK,WEAK,1.682,1.572,404551463.0,1801430135.0
2024-04-18,423.41,-1533286542.0,,440.0,420.0,WEAK,WEAK,1.587,1.323,389635673.0,1600921551.0
2024-04-19,414.65,-2899696395.0,,440.0,420.0,WEAK,WEAK,1.551,1.303,292539099.0,-911076247.0
2024-04-22,418.82,-375491373.0,,440.0,390.0,WEAK,WEAK,1.553,1.014,391445734.0,731809647.0
2024-04-23,425.07,-100300137.0,,440.0,390.0,WEAK,WEAK,1.547,1.202,434411863.0,816041325.0
2024-04-24,426.51,87360110.0,479.82,440.0,390.0,WEAK,WEAK,1.571,1.271,453534789.0,1395449136.0
2024-04-25,424.45,-1143409459.0,,440.0,390.0,WEAK,WEAK,1.568,1.226,448690912.0,1867321039.0
2024-04-26,431.0,799529373.0,431.3,440.0,400.0,WEAK,WEAK,1.57,1.371,434436521.0,740238400.0
2024-04-29,432.75,138090452.0,469.94,440.0,390.0,WEAK,WEAK,1.63,1.508,454616894.0,926174381.0
2024-04-30,424.59,-796321929.0,,440.0,390.0,WEAK,WEAK,1.627,1.578,432508539.0,954308409.0
2024-05-01,421.52,-893331313.0,,450.0,390.0,WEAK,WEAK,1.61,1.41,434317263.0,983540410.0
2024-05-02,426.9,-227004186.0,,440.0,390.0,WEAK,WEAK,1.607,1.324,466481593.0,1284831022.0
2024-05-03,435.48,924612386.0,435.86,440.0,,WEAK,REMOTE,1.593,1.278,452484048.0,470497626.0
2024-05-06,440.25,879105364.0,440.24,440.0,,WEAK,REMOTE,1.627,1.37,433532005.0,711773095.0
2024-05-07,440.32,580872210.0,447.32,450.0,,WEAK,REMOTE,1.634,1.469,449200928.0,610206999.0
2024-05-08,440.06,411613282.0,450.66,450.0,,WEAK,REMOTE,1.644,1.508,468542679.0,925548513.0
2024-05-09,441.02,519243732.0,449.86,450.0,,WEAK,REMOTE,1.631,1.5,471593642.0,741793684.0
2024-05-10,442.06,1126361235.0,442.45,450.0,,WEAK,REMOTE,1.611,1.387,481934884.0,1023751696.0
2024-05-13,443.08,944752114.0,444.85,450.0,,WEAK,REMOTE,1.608,1.348,448219617.0,1074089937.0
2024-05-14,445.93,1048442186.0,446.25,450.0,,WEAK,REMOTE,1.602,1.359,419275354.0,1010613675.0
2024-05-15,452.9,1748193851.0,451.37,450.0,,WEAK,REMOTE,1.576,1.281,364007789.0,1000346480.0
2024-05-16,451.98,1377764800.0,451.68,450.0,,WEAK,REMOTE,1.559,1.334,421558269.0,1695270310.0
2024-05-17,451.76,983669331.0,451.89,450.0,,WEAK,REMOTE,1.612,1.52,431739861.0,1257811136.0
2024-05-20,454.91,938152350.0,455.0,450.0,,WEAK,REMOTE,1.64,1.436,382796036.0,825535877.0
2024-05-21,455.8,978337298.0,455.88,450.0,,WEAK,REMOTE,1.684,1.542,384884825.0,871184590.0
2024-05-22,455.71,587820642.0,463.58,450.0,,WEAK,REMOTE,1.678,1.548,398344119.0,1303645151.0
2024-05-23,453.66,322676682.0,469.8,460.0,,WEAK,REMOTE,1.706,1.568,459698627.0,1417800737.0
2024-05-24,457.95,1131631145.0,457.99,460.0,,WEAK,REMOTE,1.755,1.596,455964808.0,668441051.0
2024-05-28,459.68,813950889.0,463.83,450.0,,WEAK,REMOTE,1.722,1.412,417107515.0,890491330.0
2024-05-29,456.44,-108141936.0,,470.0,,WEAK,REMOTE,1.721,1.6,450154403.0,1073335331.0
2024-05-30,451.55,-474638189.0,,450.0,450.0,WEAK,WEAK,1.728,1.617,459766832.0,1078849539.0
2024-05-31,450.71,-829014229.0,,450.0,450.0,WEAK,WEAK,1.698,1.561,489788087.0,863949934.0
2024-06-03,453.13,361561147.0,469.83,450.0,440.0,WEAK,WEAK,1.689,1.334,446646052.0,711393140.0
2024-06-04,454.37,386111605.0,469.84,450.0,440.0,WEAK,WEAK,1.715,1.449,454560286.0,886930749.0
2024-06-05,463.53,883411177.0,464.88,475.0,440.0,WEAK,WEAK,1.714,1.417,374897997.0,771418765.0
2024-06-06,463.37,706138748.0,469.83,470.0,440.0,WEAK,WEAK,1.744,1.823,412602561.0,1116703509.0
2024-06-07,462.96,1687035335.0,462.78,470.0,440.0,WEAK,WEAK,1.728,1.63,442827695.0,1076986156.0
2024-06-10,464.83,782139428.0,469.83,470.0,440.0,WEAK,WEAK,1.749,1.692,397876051.0,971557753.0
2024-06-11,468.02,1178712170.0,467.81,470.0,450.0,WEAK,WEAK,1.754,1.741,348046011.0,779094910.0
2024-06-12,474.15,1236145736.0,472.52,475.0,450.0,WEAK,WEAK,1.752,1.706,292301375.0,660243191.0
2024-06-13,476.72,1304887802.0,470.37,475.0,450.0,WEAK,WEAK,1.769,1.717,271062210.0,238158119.0
2024-06-14,479.19,1194228056.0,478.36,470.0,440.0,WEAK,WEAK,1.796,1.579,284108716.0,739407707.0
2024-06-17,485.06,859780069.0,484.79,470.0,450.0,WEAK,WEAK,1.796,1.548,234057795.0,809563957.0
2024-06-18,485.21,760787854.0,483.63,500.0,450.0,WEAK,WEAK,1.822,1.592,252430274.0,195741456.0
2024-06-20,481.47,254251362.0,494.93,500.0,450.0,WEAK,WEAK,1.823,1.604,298563487.0,762379330.0
2024-06-21,480.18,-490202785.0,,500.0,450.0,WEAK,WEAK,1.896,1.707,325206294.0,-1838750705.0
2024-06-24,473.96,-708279399.0,,500.0,,WEAK,REMOTE,2.038,1.91,340331902.0,639843376.0
2024-06-25,479.38,441272069.0,487.63,500.0,,WEAK,REMOTE,1.952,1.655,355677637.0,845870876.0
2024-06-26,480.37,457338595.0,487.8,500.0,,WEAK,REMOTE,1.972,1.867,357451587.0,1048395163.0
2024-06-27,481.61,302251947.0,494.84,500.0,470.0,WEAK,WEAK,2.003,2.053,373926772.0,998384764.0
2024-06-28,479.11,-313953907.0,,500.0,440.0,WEAK,PRIMARY,2.011,1.889,390214927.0,717338467.0
2024-07-01,481.92,535113764.0,487.67,500.0,440.0,PRIMARY,WEAK,1.975,1.375,374760962.0,801921466.0
2024-07-02,486.98,998584945.0,486.69,500.0,440.0,PRIMARY,WEAK,1.982,1.523,331397604.0,591750423.0
2024-07-03,491.04,921164258.0,490.42,500.0,,PRIMARY,REMOTE,2.021,1.921,298712573.0,575489299.0
2024-07-05,496.16,1058657601.0,494.94,500.0,,PRIMARY,REMOTE,2.05,1.707,243264687.0,308676591.0
2024-07-08,497.34,464792258.0,499.9,500.0,,PRIMARY,REMOTE,2.1,1.942,270941017.0,548241511.0
2024-07-09,497.77,620767571.0,499.83,500.0,,PRIMARY,REMOTE,2.115,1.996,291094096.0,778929006.0
2024-07-10,502.96,749657688.0,502.78,500.0,,PRIMARY,REMOTE,2.094,2.424,260203848.0,784437032.0
2024-07-11,491.93,-790562165.0,,500.0,,WEAK,REMOTE,2.029,1.983,333027099.0,954385753.0
2024-07-12,494.82,712456136.0,496.33,500.0,,PRIMARY,REMOTE,1.959,1.62,363817315.0,971064209.0
2024-07-15,496.15,-127432554.0,,500.0,,PRIMARY,REMOTE,1.99,1.674,337906499.0,974630189.0
2024-07-16,496.34,133690043.0,524.78,500.0,,WEAK,REMOTE,1.965,1.667,348046894.0,1400877378.0
2024-07-17,481.77,-809656859.0,,500.0,440.0,PRIMARY,WEAK,1.993,1.711,307388831.0,958653985.0
2024-07-18,479.49,-866319708.0,,500.0,440.0,WEAK,WEAK,1.801,1.366,340518007.0,1860004873.0
2024-07-19,475.24,-1079702931.0,,500.0,440.0,WEAK,WEAK,1.799,1.407,326967623.0,519679246.0
2024-07-22,482.32,122119526.0,514.9,500.0,440.0,WEAK,WEAK,1.771,1.06,324605961.0,395097341.0
2024-07-23,480.62,-276332254.0,,500.0,440.0,WEAK,WEAK,1.809,1.271,337006165.0,826769274.0
2024-07-24,463.38,-813912879.0,146.33,500.0,440.0,PRIMARY,WEAK,1.763,1.275,273835330.0,669591843.0
2024-07-25,458.27,-857838554.0,,500.0,440.0,PRIMARY,WEAK,1.603,0.801,279595940.0,692789537.0
2024-07-26,462.97,97192414.0,509.88,500.0,440.0,PRIMARY,PRIMARY,1.558,0.711,341236585.0,641748902.0
2024-07-29,463.9,-151795899.0,,500.0,440.0,PRIMARY,PRIMARY,1.643,0.744,330757458.0,734557171.0
2024-07-30,457.53,-462074225.0,,500.0,440.0,PRIMARY,PRIMARY,1.646,0.768,318272969.0,562579840.0
2024-07-31,471.07,331280544.0,130.99,500.0,440.0,PRIMARY,PRIMARY,1.579,0.667,361201218.0,844220514.0
2024-08-01,459.66,-505783328.0,,500.0,440.0,WEAK,PRIMARY,1.645,0.839,335061308.0,677743751.0
2024-08-02,448.75,-1069255118.0,,,440.0,REMOTE,PRIMARY,1.591,0.769,253495213.0,-154067895.0
2024-08-05,435.37,-732470115.0,,,440.0,REMOTE,PRIMARY,1.665,0.975,194487177.0,548666565.0
2024-08-06,439.53,-566922381.0,,,440.0,REMOTE,PRIMARY,1.647,0.95,234164478.0,409110362.0
2024-08-07,434.77,-1022855514.0,,,440.0,REMOTE,PRIMARY,1.586,0.916,229905426.0,565287466.0
2024-08-08,448.07,-287019339.0,,,440.0,REMOTE,PRIMARY,1.598,1.044,308642024.0,899531389.0
2024-08-09,450.41,-501292006.0,,,440.0,REMOTE,PRIMARY,1.593,1.0,335181170.0,603829186.0
2024-08-12,451.38,-454726007.0,,,440.0,REMOTE,PRIMARY,1.646,1.076,325646881.0,714826393.0
2024-08-13,462.58,94331790.0,509.87,500.0,440.0,WEAK,PRIMARY,1.661,1.125,348097570.0,729232535.0
2024-08-14,462.73,-91316855.0,,470.0,440.0,WEAK,PRIMARY,1.643,1.13,399930976.0,1403164272.0
2024-08-15,474.42,1079603089.0,473.91,470.0,440.0,WEAK,PRIMARY,1.587,1.006,339160344.0,1654347837.0
2024-08-16,475.03,868921908.0,474.98,480.0,440.0,WEAK,PRIMARY,1.608,1.067,363505122.0,619592051.0
2024-08-19,481.27,485108604.0,484.87,480.0,440.0,WEAK,PRIMARY,1.804,1.487,311994292.0,481845970.0
2024-08-20,480.26,274463977.0,499.55,480.0,440.0,WEAK,PRIMARY,1.801,1.496,340749010.0,665557632.0
2024-08-21,482.5,576281105.0,484.9,500.0,440.0,WEAK,PRIMARY,1.819,1.524,336422376.0,725753347.0
2024-08-22,474.85,-452248366.0,,500.0,440.0,WEAK,PRIMARY,1.783,1.272,358409695.0,827035511.0
2024-08-23,480.0,1035982178.0,479.92,500.0,440.0,WEAK,PRIMARY,1.761,1.072,356082390.0,748266167.0
2024-08-26,475.34,-339405447.0,,500.0,440.0,WEAK,PRIMARY,1.808,1.227,357746096.0,579199004.0
2024-08-27,476.76,320836608.0,494.36,480.0,440.0,WEAK,PRIMARY,1.79,1.062,368342765.0,969043105.0
2024-08-28,471.35,-179386749.0,,500.0,440.0,WEAK,PRIMARY,1.814,1.12,365924348.0,1193138210.0
2024-08-29,470.66,-75108565.0,,480.0,440.0,WEAK,PRIMARY,1.759,0.927,411565389.0,1396195603.0
2024-08-30,476.27,307408417.0,492.48,480.0,440.0,WEAK,PRIMARY,1.796,1.173,390507248.0,781574209.0
2024-09-03,461.81,-706979901.0,,500.0,440.0,WEAK,PRIMARY,1.856,1.335,328392384.0,499019134.0
2024-09-04,460.61,-526257209.0,,480.0,440.0,WEAK,WEAK,1.816,1.027,353799518.0,736811330.0
2024-09-05,461.04,-307823803.0,,500.0,440.0,WEAK,WEAK,1.83,1.08,355310503.0,1024900415.0
2024-09-06,448.69,-1115041316.0,,,440.0,REMOTE,WEAK,1.828,1.259,269642972.0,-59742722.0
2024-09-09,454.46,-456974857.0,,,440.0,REMOTE,PRIMARY,1.817,1.268,316689200.0,674919584.0
2024-09-10,458.66,-295836202.0,,480.0,440.0,WEAK,WEAK,1.828,1.526,348776517.0,940449804.0
2024-09-11,468.62,291858145.0,484.87,500.0,440.0,WEAK,WEAK,1.83,1.586,353954087.0,878610274.0
2024-09-12,473.22,437198375.0,481.94,480.0,440.0,WEAK,WEAK,1.823,1.708,358248617.0,1062240668.0
2024-09-13,475.34,660917590.0,479.84,480.0,440.0,WEAK,WEAK,1.823,1.498,366748286.0,970406254.0
2024-09-16,473.24,14421451.0,569.56,480.0,440.0,WEAK,WEAK,1.82,1.453,356933055.0,1227893677.0
2024-09-17,473.49,340643669.0,484.97,480.0,440.0,WEAK,WEAK,1.801,1.428,350978194.0,1431348487.0
2024-09-18,471.44,-167139954.0,,480.0,440.0,WEAK,WEAK,1.839,1.474,359694688.0,1474259628.0
2024-09-19,483.36,928950107.0,484.53,480.0,440.0,WEAK,WEAK,1.829,1.477,318009358.0,2250464714.0
2024-09-20,482.44,1248065.0,668.85,500.0,450.0,WEAK,WEAK,1.893,1.616,354531515.0,1367679821.0
2024-09-23,483.04,302191043.0,494.55,500.0,450.0,WEAK,WEAK,2.002,1.811,328234818.0,713617120.0
2024-09-24,485.37,400735272.0,489.99,500.0,450.0,WEAK,WEAK,2.003,1.954,326663728.0,704476074.0
2024-09-25,485.82,65007336.0,529.86,500.0,450.0,WEAK,WEAK,2.008,2.059,348962084.0,729044294.0
2024-09-26,489.47,581106161.0,490.47,500.0,450.0,WEAK,PRIMARY,2.006,1.991,310915920.0,608628240.0
2024-09-27,486.75,38575298.0,549.45,500.0,450.0,WEAK,PRIMARY,2.002,1.814,336313957.0,778932854.0
2024-09-30,488.07,413649996.0,494.9,500.0,450.0,WEAK,PRIMARY,1.989,1.746,321829170.0,843736603.0
2024-10-01,481.27,-391757636.0,,500.0,460.0,WEAK,PRIMARY,1.936,1.523,332635039.0,660988254.0
2024-10-02,481.95,-269244690.0,,500.0,460.0,WEAK,WEAK,1.928,1.438,357719958.0,878320447.0
2024-10-03,481.59,-337452929.0,,500.0,460.0,WEAK,WEAK,1.945,1.614,348224805.0,991271725.0
2024-10-04,487.32,429739849.0,494.9,500.0,460.0,WEAK,WEAK,1.941,1.542,334556843.0,636633483.0
2024-10-07,482.1,-379480135.0,,500.0,460.0,WEAK,PRIMARY,1.962,1.736,331524550.0,777519356.0
2024-10-08,489.3,453141118.0,494.98,500.0,460.0,WEAK,PRIMARY,1.929,1.549,317504876.0,824819599.0
2024-10-09,493.15,691611573.0,494.87,500.0,460.0,WEAK,PRIMARY,1.962,1.852,316532869.0,962431075.0
2024-10-10,492.59,306606608.0,504.91,500.0,460.0,WEAK,WEAK,1.936,1.927,334650120.0,1127941521.0
2024-10-11,493.36,383598679.0,499.99,500.0,460.0,WEAK,WEAK,1.932,1.759,343330660.0,946804583.0
2024-10-14,497.5,672503119.0,499.8,500.0,460.0,WEAK,WEAK,1.913,1.699,296245584.0,784181382.0
2024-10-15,490.85,-400598594.0,,500.0,460.0,WEAK,WEAK,1.938,1.775,331844949.0,906184441.0
2024-10-16,490.91,394994824.0,499.93,500.0,460.0,WEAK,WEAK,1.896,1.64,360171804.0,1456187067.0
2024-10-17,491.25,116516753.0,524.2,500.0,460.0,WEAK,PRIMARY,1.901,1.664,364732945.0,1179599605.0
2024-10-18,494.47,1133427080.0,494.84,510.0,460.0,WEAK,PRIMARY,1.93,1.691,343610621.0,280817391.0
2024-10-21,495.42,191523016.0,514.83,510.0,460.0,WEAK,WEAK,1.967,1.465,323375660.0,663216841.0
2024-10-22,495.96,291179608.0,509.82,500.0,460.0,WEAK,WEAK,1.946,1.491,328829825.0,880186744.0
2024-10-23,488.36,-671360251.0,130.99,500.0,460.0,WEAK,PRIMARY,1.911,1.504,331542779.0,846241749.0
2024-10-24,492.32,328638392.0,130.99,500.0,460.0,WEAK,PRIMARY,1.827,1.244,354992094.0,1032166390.0
2024-10-25,495.32,569577895.0,499.82,500.0,460.0,WEAK,PRIMARY,1.904,1.704,338036581.0,974090081.0
2024-10-28,495.4,14464030.0,586.74,500.0,460.0,WEAK,PRIMARY,1.898,1.644,322286379.0,869470521.0
2024-10-29,500.16,279574432.0,510.6,500.0,460.0,WEAK,PRIMARY,1.918,1.763,313025432.0,872812829.0
2024-10-30,496.38,-97975125.0,,500.0,460.0,WEAK,PRIMARY,1.945,1.969,323467619.0,1196633446.0
2024-10-31,483.85,-956915114.0,,500.0,460.0,WEAK,WEAK,1.93,1.864,303185555.0,1078841597.0
2024-11-01,487.43,-203062195.0,,500.0,460.0,WEAK,WEAK,1.842,1.363,335942253.0,859644571.0
2024-11-04,486.01,-595444124.0,,500.0,460.0,WEAK,WEAK,1.863,1.283,309555322.0,858403567.0
2024-11-05,492.21,27713410.0,564.86,500.0,460.0,WEAK,WEAK,1.862,1.417,324189953.0,936213476.0
2024-11-06,505.58,952554587.0,504.84,500.0,460.0,WEAK,WEAK,1.846,1.428,270894170.0,312385056.0
2024-11-07,513.54,825905966.0,159.52,510.0,,WEAK,REMOTE,1.89,1.705,234050273.0,-67947933.0
2024-11-08,514.14,538999122.0,156.94,510.0,,WEAK,REMOTE,1.903,1.929,272659177.0,475281098.0
2024-11-11,513.84,526346249.0,156.4,510.0,,WEAK,REMOTE,1.896,1.899,276658573.0,659936461.0
2024-11-12,512.91,236049828.0,160.89,500.0,,WEAK,REMOTE,1.911,1.98,305142227.0,775172622.0
2024-11-13,512.25,71217036.0,163.17,500.0,,WEAK,REMOTE,1.93,2.075,325487272.0,985109563.0
2024-11-14,508.69,-312659055.0,,500.0,460.0,WEAK,WEAK,1.953,2.092,345169424.0,1979860315.0
2024-11-15,496.57,-975267042.0,158.83,500.0,460.0,WEAK,WEAK,1.901,1.886,293452899.0,-34812446.0
2024-11-18,500.02,588327231.0,158.9,500.0,460.0,WEAK,WEAK,1.766,1.381,334768650.0,840750084.0
2024-11-19,503.46,287852379.0,162.61,500.0,460.0,WEAK,WEAK,1.812,1.624,340118046.0,914404885.0
2024-11-20,503.17,-184487844.0,161.55,500.0,460.0,WEAK,WEAK,1.825,1.779,340632606.0,1335642414.0
2024-11-21,504.98,424367772.0,511.29,500.0,460.0,WEAK,WEAK,1.845,1.839,343394094.0,1387044727.0
2024-11-22,505.79,712755024.0,159.4,510.0,460.0,WEAK,WEAK,1.819,1.612,351980413.0,681052990.0
2024-11-25,506.59,203179406.0,166.84,510.0,465.0,WEAK,WEAK,1.847,1.646,355590542.0,678191385.0
2024-11-26,509.31,809972777.0,170.04,510.0,465.0,WEAK,WEAK,1.814,1.427,356582276.0,706359648.0
2024-11-27,505.3,-363470467.0,155.88,510.0,465.0,WEAK,WEAK,1.802,1.521,366202011.0,618417522.0
2024-11-29,509.74,1085721567.0,169.31,510.0,465.0,WEAK,WEAK,1.765,1.292,349254725.0,689137162.0
2024-12-02,515.29,671340344.0,170.44,510.0,465.0,WEAK,WEAK,1.813,1.516,299766478.0,328264956.0
2024-12-03,516.87,459010761.0,171.43,510.0,,WEAK,REMOTE,1.827,1.55,343189382.0,628163642.0
2024-12-04,523.26,939237410.0,522.59,510.0,,WEAK,REMOTE,1.806,1.474,262087341.0,540594605.0
2024-12-05,521.81,434089450.0,529.8,510.0,,WEAK,REMOTE,1.829,1.804,330956477.0,1030559880.0
2024-12-06,526.48,972186844.0,526.06,510.0,,WEAK,REMOTE,1.833,1.826,295286182.0,594185130.0
2024-12-09,522.38,-60400742.0,,510.0,,WEAK,REMOTE,1.831,1.848,314308617.0,671463422.0
2024-12-10,520.6,-166597896.0,170.55,510.0,,WEAK,REMOTE,1.807,1.616,342740742.0,858806400.0
2024-12-11,529.92,1162268528.0,529.85,510.0,,WEAK,REMOTE,1.812,1.641,278659007.0,840211830.0
2024-12-12,526.5,169213224.0,544.99,510.0,,WEAK,REMOTE,1.858,1.695,349812057.0,1218375672.0
2024-12-13,530.53,956348723.0,530.55,510.0,,WEAK,REMOTE,1.866,1.755,324330222.0,958573376.0
2024-12-16,538.17,914057922.0,535.15,580.0,,WEAK,REMOTE,1.888,1.763,221729710.0,673907640.0
